CustomerID,TotalSpend,AvgSpend,TransactionCount,AvgQuantity,Age,Gender,IncomeLevel,LoyaltyMember,Segment
C01112,719.54,102.79142857142857,7,2.857142857142857,19,Male,Low,N,0
C01113,221.46999999999997,73.82333333333332,3,3.0,44,Male,Low,N,2
C01114,509.83,127.4575,4,2.0,50,Male,Medium,N,1
C01115,371.62,123.87333333333333,3,2.3333333333333335,25,Male,Low,Y,2
C01116,458.78999999999996,76.46499999999999,6,2.5,20,Female,Low,N,2
C01117,676.0699999999999,135.214,5,3.6,39,Male,High,Y,0
C01118,511.12,102.224,5,2.4,62,Female,Medium,Y,1
C01119,260.65999999999997,130.32999999999998,2,3.0,49,Male,Low,Y,2
C01120,810.5,135.08333333333334,6,2.1666666666666665,18,Female,High,Y,0
C01121,272.59000000000003,90.86333333333334,3,2.3333333333333335,35,Male,High,Y,2
C01122,566.04,70.755,8,2.125,34,Female,Low,N,0
C01123,440.9,110.225,4,3.25,48,Female,Low,N,2
C01124,478.16,79.69333333333334,6,2.8333333333333335,47,Male,Low,N,2
C01125,713.9,118.98333333333333,6,3.0,30,Female,High,Y,0
C01126,525.55,131.3875,4,2.75,54,Female,Low,N,2
C01127,769.09,96.13625,8,4.0,45,Female,Low,N,0
C01128,473.94,94.788,5,2.0,24,Female,Medium,Y,1
C01129,217.44,72.48,3,2.6666666666666665,27,Male,Medium,Y,1
C01130,557.88,139.47,4,1.75,65,Female,Medium,N,1
C01131,381.93,76.386,5,2.4,38,Female,High,Y,2
C01132,624.63,104.105,6,8.166666666666666,28,Female,Medium,Y,1
C01133,246.95,82.31666666666666,3,2.3333333333333335,49,Male,Medium,N,1
C01134,729.11,104.15857142857143,7,2.5714285714285716,48,Female,High,N,0
C01135,478.21,95.642,5,2.6,39,Female,High,Y,2
C01136,623.05,103.84166666666665,6,1.6666666666666667,49,Male,High,N,0
C01137,308.24,102.74666666666667,3,2.0,62,Male,Medium,N,1
C01138,430.99,107.7475,4,2.75,39,Male,Medium,N,1
C01139,580.79,116.15799999999999,5,2.6,25,Male,High,N,0
C01140,647.64,107.94,6,2.8333333333333335,51,Female,High,Y,0
C01141,1044.5,104.45,10,8.3,47,Female,High,N,0
C01142,284.23,94.74333333333334,3,2.0,25,Male,Low,N,2
C01143,337.49,112.49666666666667,3,2.0,32,Female,Low,Y,2
C01144,368.85,73.77000000000001,5,2.2,57,Female,Low,Y,2
C01145,420.42,70.07000000000001,6,1.6666666666666667,65,Male,Low,Y,2
C01146,502.53,100.506,5,2.8,25,Male,Low,Y,2
C01147,793.1800000000001,113.31142857142858,7,2.7142857142857144,47,Male,Medium,N,1
C01148,712.45,101.77857142857144,7,2.5714285714285716,46,Female,Medium,Y,1
C01149,57.68000000000001,28.840000000000003,2,2.5,27,Male,High,Y,2
C01150,855.34,106.9175,8,2.25,19,Female,Low,Y,0
C01151,472.55,94.51,5,1.8,55,Male,Medium,N,1
C01152,317.38,63.476,5,2.0,50,Female,Low,N,2
C01153,471.68,94.336,5,2.8,38,Female,Medium,Y,1
C01154,615.44,102.57333333333334,6,10.833333333333334,44,Male,Low,N,0
C01155,428.34000000000003,71.39,6,2.5,25,Female,Medium,N,1
C01156,917.27,114.65875,8,2.75,69,Female,Low,Y,0
C01157,523.77,130.9425,4,3.0,53,Male,Low,Y,2
C01158,206.07999999999998,103.03999999999999,2,1.5,56,Female,Medium,N,1
C01159,288.37,72.0925,4,2.75,68,Female,Low,Y,2
C01160,385.53999999999996,128.51333333333332,3,2.3333333333333335,62,Male,High,Y,2
C01161,203.55,101.775,2,2.5,63,Male,Low,N,2
C01162,450.67,75.11166666666666,6,2.1666666666666665,31,Female,Low,N,2
C01163,660.6800000000001,94.38285714285715,7,2.5714285714285716,31,Female,Medium,Y,1
C01164,430.8,143.6,3,1.3333333333333333,50,Female,Medium,N,1
C01165,703.5,117.25,6,3.1666666666666665,19,Female,Low,N,0
C01166,717.75,119.625,6,2.5,54,Male,Low,Y,0
C01167,450.58000000000004,112.64500000000001,4,2.5,27,Female,High,Y,2
C01168,434.08,86.816,5,3.4,48,Male,Medium,Y,1
C01169,836.78,119.53999999999999,7,2.2857142857142856,50,Male,Medium,Y,1
C01170,245.79000000000002,61.447500000000005,4,2.0,63,Male,High,Y,2
C01171,203.52,67.84,3,2.0,30,Male,Low,Y,2
C01172,355.9,71.17999999999999,5,12.0,28,Female,Low,N,2
C01173,415.36,83.072,5,2.2,32,Female,Low,Y,2
C01174,539.16,89.86,6,2.5,66,Female,Medium,N,1
C01175,310.48,103.49333333333334,3,2.3333333333333335,23,Female,Low,N,2
C01176,390.73,130.24333333333334,3,2.0,32,Female,High,Y,2
C01177,414.21000000000004,103.55250000000001,4,2.5,49,Male,High,Y,2
C01178,826.85,137.80833333333334,6,2.5,53,Male,Medium,N,1
C01179,506.03,101.20599999999999,5,1.8,50,Female,Low,N,2
C01180,499.31999999999994,124.82999999999998,4,2.75,62,Female,Medium,Y,1
C01181,419.06,104.765,4,1.0,61,Female,High,Y,2
C01182,631.69,90.24142857142859,7,2.0,48,Male,High,Y,0
C01183,1222.18,111.10727272727273,11,2.727272727272727,29,Female,Low,N,0
C01184,155.83,155.83,1,4.0,53,Male,Low,Y,2
C01185,380.69,76.138,5,2.0,39,Female,Low,Y,2
C01186,713.78,142.756,5,13.2,37,Female,High,N,0
C01187,843.74,105.4675,8,2.25,53,Male,Medium,Y,1
C01188,401.16999999999996,100.29249999999999,4,14.75,67,Male,Low,Y,2
C01189,505.42,101.084,5,3.2,39,Male,Low,N,2
C01190,1505.46,115.80461538461539,13,2.5384615384615383,39,Male,Medium,Y,0
C01191,711.62,142.324,5,2.2,46,Female,Medium,Y,1
C01192,268.13,67.0325,4,2.25,51,Male,High,N,2
C01193,925.6800000000001,102.85333333333334,9,2.7777777777777777,28,Male,Medium,N,0
C01194,590.35,98.39166666666667,6,2.3333333333333335,65,Male,High,N,0
C01195,816.73,81.673,10,7.1,27,Male,Low,N,0
C01196,474.07000000000005,79.01166666666667,6,1.8333333333333333,58,Male,High,Y,2
C01197,1068.42,97.12909090909092,11,2.272727272727273,33,Male,Low,Y,0
C01198,409.89,58.55571428571428,7,2.2857142857142856,50,Female,Medium,Y,1
C01199,281.71000000000004,70.42750000000001,4,3.0,68,Male,Low,Y,2
C01200,467.36,116.84,4,3.25,50,Female,Medium,N,1
C01201,532.8,88.8,6,10.833333333333334,65,Male,High,N,2
C01202,71.37,71.37,1,3.0,27,Male,Medium,Y,1
C01203,186.5,93.25,2,1.5,39,Female,Medium,N,1
C01204,334.44,66.888,5,2.8,30,Male,Medium,Y,1
C01205,528.61,132.1525,4,1.5,52,Female,Low,N,2
C01206,512.79,73.25571428571428,7,3.2857142857142856,52,Female,High,Y,0
C01207,115.47,38.49,3,2.0,66,Female,Low,Y,2
C01208,242.09,80.69666666666667,3,1.3333333333333333,65,Female,High,Y,2
C01209,250.07,83.35666666666667,3,2.0,33,Female,Low,N,2
C01210,447.18,89.436,5,2.4,29,Male,Low,N,2
C01211,461.27,92.25399999999999,5,2.6,37,Male,High,Y,2
C01212,560.24,112.048,5,3.0,68,Female,High,N,2
C01213,681.26,97.32285714285715,7,2.857142857142857,69,Female,Low,Y,0
C01214,160.74,53.580000000000005,3,2.6666666666666665,60,Male,Low,Y,2
C01215,470.68,117.67,4,2.0,22,Male,Low,N,2
C01216,596.84,99.47333333333334,6,3.5,65,Male,Medium,Y,1
C01217,745.59,124.265,6,2.3333333333333335,19,Male,Low,N,0
C01218,589.44,98.24000000000001,6,11.0,36,Male,Medium,Y,1
C01219,176.56,58.85333333333333,3,2.6666666666666665,45,Female,Medium,Y,1
C01220,777.98,111.14,7,2.4285714285714284,23,Female,High,Y,0
C01221,186.85,62.28333333333333,3,2.3333333333333335,41,Female,Low,N,2
C01222,897.19,112.14875,8,5.25,65,Male,Low,Y,0
C01223,54.19,54.19,1,4.0,30,Male,Medium,Y,1
C01224,769.29,109.89857142857143,7,2.2857142857142856,57,Female,Medium,N,1
C01225,478.0,79.66666666666667,6,2.3333333333333335,41,Male,Low,Y,2
C01226,510.48,127.62,4,2.25,59,Male,High,Y,2
C01227,340.93,85.2325,4,2.75,60,Female,Medium,Y,1
C01228,723.2,103.31428571428572,7,2.7142857142857144,57,Female,Medium,N,1
C01229,341.25,113.75,3,2.6666666666666665,26,Female,Low,N,2
C01230,192.62,64.20666666666666,3,2.3333333333333335,21,Male,High,Y,2
C01231,479.35,119.8375,4,3.0,62,Female,Medium,N,1
C01232,544.23,90.705,6,2.1666666666666665,26,Male,Medium,N,1
C01233,322.04999999999995,161.02499999999998,2,3.5,67,Female,High,N,2
C01234,571.1700000000001,114.23400000000001,5,2.8,30,Female,Medium,N,1
C01235,397.13,66.18833333333333,6,3.0,25,Female,Medium,N,1
C01236,487.87,69.69571428571429,7,2.4285714285714284,24,Male,High,N,0
C01237,171.46,85.73,2,2.0,50,Female,Low,N,2
C01238,234.17000000000002,117.08500000000001,2,3.0,34,Female,High,Y,2
C01239,664.89,94.98428571428572,7,2.5714285714285716,24,Female,Low,N,0
C01240,163.97,163.97,1,4.0,62,Female,High,N,2
C01241,545.5,109.1,5,2.2,18,Male,Low,N,2
C01242,685.99,97.99857142857142,7,6.428571428571429,43,Female,Medium,N,1
C01243,532.43,133.1075,4,2.5,65,Female,High,N,2
C01244,552.3,110.46,5,1.6,62,Female,High,Y,2
C01245,311.42,77.855,4,1.75,68,Male,High,Y,2
C01246,359.52,89.88,4,2.0,69,Male,Low,N,2
C01247,449.49,89.898,5,1.6,21,Female,High,N,2
C01248,228.29,114.145,2,2.0,67,Male,High,Y,2
C01249,319.6,79.9,4,3.0,69,Male,High,Y,2
C01250,766.37,95.79625,8,2.5,45,Female,Low,Y,0
C01251,352.97999999999996,117.65999999999998,3,3.0,30,Male,High,Y,2
C01252,1057.53,117.50333333333333,9,2.4444444444444446,63,Female,High,N,0
C01253,482.67,96.534,5,2.4,57,Male,Low,Y,2
C01254,744.77,124.12833333333333,6,11.333333333333334,64,Male,Medium,Y,1
C01255,327.12,109.04,3,1.3333333333333333,30,Male,High,Y,2
C01256,925.1600000000001,92.516,10,2.5,22,Female,High,Y,0
C01257,247.06,61.765,4,2.25,58,Female,High,Y,2
C01258,360.62,120.20666666666666,3,1.6666666666666667,22,Male,High,Y,2
C01259,444.61,148.20333333333335,3,3.0,63,Female,Low,N,2
C01260,545.0,109.0,5,1.8,66,Male,Medium,N,1
C01261,285.69,142.845,2,1.0,23,Female,High,Y,2
C01262,502.55,125.6375,4,3.5,55,Male,Low,Y,2
C01263,668.45,111.40833333333335,6,2.5,39,Male,Medium,N,1
C01264,204.14,102.07,2,3.5,21,Female,Medium,N,1
C01265,544.34,108.86800000000001,5,3.0,24,Female,High,N,2
C01266,389.87,97.4675,4,2.75,38,Male,Medium,N,1
C01267,304.31,60.862,5,2.6,67,Male,High,N,2
C01268,671.0699999999999,83.88374999999999,8,2.375,36,Female,Medium,N,1
C01269,569.86,113.97200000000001,5,2.4,48,Female,Medium,N,1
C01270,355.79,88.9475,4,2.25,64,Female,High,N,2
C01271,647.0,92.42857142857143,7,1.7142857142857142,55,Female,Low,Y,0
C01272,228.03,76.01,3,1.6666666666666667,24,Male,Low,N,2
C01273,723.37,103.33857142857143,7,2.7142857142857144,23,Male,Low,N,0
C01274,337.96,84.49,4,2.75,47,Male,High,N,2
C01275,900.03,128.57571428571427,7,3.5714285714285716,23,Female,Low,Y,0
C01276,224.60000000000002,44.92,5,2.4,55,Male,High,N,2
C01277,216.06,54.015,4,5.75,57,Male,Medium,Y,1
C01278,532.71,88.78500000000001,6,11.333333333333334,69,Male,Low,Y,2
C01279,677.9300000000001,96.84714285714287,7,2.4285714285714284,25,Female,Medium,Y,1
C01280,667.23,83.40375,8,2.125,64,Female,High,N,0
C01281,1047.81,130.97625,8,2.5,28,Female,High,Y,0
C01282,790.02,98.7525,8,2.5,57,Female,High,N,0
C01283,446.51,89.30199999999999,5,12.6,51,Female,Low,N,2
C01284,598.82,99.80333333333334,6,1.8333333333333333,42,Female,Medium,Y,1
C01285,928.79,116.09875,8,2.5,19,Female,Medium,N,0
C01286,288.63,72.1575,4,2.5,59,Female,High,N,2
C01287,187.67000000000002,62.55666666666667,3,3.0,63,Male,High,Y,2
C01288,672.08,96.01142857142858,7,2.7142857142857144,26,Female,Low,N,0
C01289,532.13,133.0325,4,3.25,61,Male,Low,Y,2
C01290,773.1899999999999,96.64874999999999,8,2.375,47,Male,Medium,N,1
C01291,530.51,106.102,5,3.0,60,Male,Medium,Y,1
C01292,1037.02,94.27454545454545,11,2.727272727272727,22,Female,High,Y,0
C01293,325.96000000000004,162.98000000000002,2,3.5,36,Male,Low,N,2
C01294,531.89,106.378,5,12.0,23,Female,Low,N,2
C01295,424.51,106.1275,4,1.75,24,Female,Medium,Y,1
C01296,429.74,107.435,4,2.75,56,Male,Medium,N,1
C01297,876.62,97.40222222222222,9,2.5555555555555554,38,Female,Low,N,0
C01298,660.62,132.124,5,1.6,42,Female,Medium,Y,1
C01299,491.62,122.905,4,2.5,22,Male,Medium,Y,1
C01300,413.53999999999996,82.708,5,2.8,23,Male,High,Y,2
C01301,627.95,104.65833333333335,6,2.3333333333333335,30,Male,High,Y,0
C01302,723.61,90.45125,8,2.5,25,Female,High,Y,0
C01303,847.5500000000001,121.07857142857144,7,1.8571428571428572,27,Female,Medium,N,1
C01304,1114.07,139.25875,8,9.25,29,Male,Low,N,0
C01305,588.53,84.07571428571428,7,3.0,48,Male,Medium,Y,1
C01306,881.0699999999999,110.13374999999999,8,2.75,52,Female,Low,Y,0
C01307,430.75,71.79166666666667,6,2.6666666666666665,21,Female,High,N,2
C01308,427.78999999999996,106.94749999999999,4,3.25,43,Female,Low,N,2
C01309,533.35,88.89166666666667,6,1.6666666666666667,52,Male,High,N,0
C01310,450.09,112.5225,4,2.25,26,Female,High,N,2
C01311,781.1800000000001,86.79777777777778,9,2.6666666666666665,23,Female,Low,Y,0
C01312,780.0699999999999,156.01399999999998,5,2.6,36,Female,Medium,N,1
C01313,304.44,101.48,3,3.3333333333333335,26,Male,Low,Y,2
C01314,542.41,90.40166666666666,6,1.8333333333333333,58,Female,Low,N,2
C01315,491.46,163.82,3,3.0,40,Male,High,N,2
C01316,505.63,126.4075,4,3.25,59,Male,Low,N,2
C01317,366.75,122.25,3,2.3333333333333335,54,Male,Low,N,2
C01318,265.25,88.41666666666667,3,2.3333333333333335,27,Female,Low,Y,2
C01319,639.99,106.665,6,3.0,49,Male,High,Y,0
C01320,847.8199999999999,70.65166666666666,12,2.0,57,Male,Medium,Y,0
C01321,275.28,91.75999999999999,3,2.6666666666666665,51,Male,Low,N,2
C01322,1005.62,100.562,10,2.9,53,Male,High,N,0
C01323,574.0,95.66666666666667,6,2.3333333333333335,53,Male,High,N,0
C01324,858.97,122.71000000000001,7,3.142857142857143,60,Female,Low,N,0
C01325,653.46,81.6825,8,4.625,18,Male,High,N,0
C01326,479.72999999999996,95.946,5,10.8,18,Female,Medium,Y,1
C01327,790.08,98.76,8,3.375,43,Female,High,N,0
C01328,321.33,107.11,3,2.6666666666666665,32,Male,High,Y,2
C01329,416.21000000000004,138.73666666666668,3,1.0,45,Female,High,N,2
C01330,357.18,89.295,4,15.25,47,Female,High,N,2
C01331,534.16,133.54,4,2.0,18,Female,Medium,N,1
C01332,474.89,79.14833333333333,6,2.3333333333333335,53,Male,Low,N,2
C01333,635.48,105.91333333333334,6,2.0,44,Male,Low,N,0
C01334,595.79,99.29833333333333,6,3.5,40,Male,Medium,N,1
C01335,439.9,73.31666666666666,6,2.6666666666666665,35,Male,Medium,N,1
C01336,122.19,61.095,2,2.0,47,Female,Low,Y,2
C01337,199.88,99.94,2,1.5,21,Male,Medium,N,1
C01338,121.14,60.57,2,3.0,48,Male,Medium,N,1
C01340,529.26,132.315,4,2.25,32,Female,Medium,N,1
C01341,1025.39,102.53900000000002,10,2.2,25,Male,Low,N,0
C01342,372.27,93.0675,4,3.0,52,Male,Medium,N,1
C01343,93.26,93.26,1,2.0,28,Female,Low,Y,2
C01344,702.8499999999999,100.40714285714284,7,2.4285714285714284,40,Female,Medium,N,1
C01345,659.01,109.835,6,2.8333333333333335,44,Female,Low,Y,0
C01346,298.25,99.41666666666667,3,3.0,21,Female,Low,N,2
C01347,746.98,124.49666666666667,6,3.1666666666666665,64,Female,High,N,0
C01348,297.85,99.28333333333335,3,1.6666666666666667,47,Male,Low,Y,2
C01349,641.5,106.91666666666667,6,11.5,27,Female,High,Y,0
C01350,190.11,95.055,2,2.0,50,Female,Medium,N,1
C01351,592.79,98.79833333333333,6,2.5,55,Male,Low,Y,0
C01352,382.14,127.38,3,3.0,42,Male,Low,Y,2
C01353,789.52,98.69,8,2.375,19,Female,High,N,0
C01354,548.94,68.6175,8,2.5,48,Female,Medium,N,1
C01355,781.6,111.65714285714286,7,2.4285714285714284,28,Male,Low,Y,0
C01356,675.9399999999999,112.65666666666665,6,2.1666666666666665,33,Female,Low,N,0
C01357,359.89,89.9725,4,2.25,61,Female,Medium,N,1
C01358,479.06,79.84333333333333,6,2.8333333333333335,43,Female,Low,N,2
C01359,159.35,53.11666666666667,3,1.6666666666666667,49,Male,High,N,2
C01360,1040.1100000000001,130.01375000000002,8,7.0,31,Female,Low,N,0
C01361,558.62,93.10333333333334,6,2.0,46,Male,Medium,Y,1
C01362,556.29,92.71499999999999,6,3.1666666666666665,32,Male,Medium,Y,1
C01363,312.01,78.0025,4,3.5,58,Female,High,N,2
C01364,388.04999999999995,129.35,3,3.3333333333333335,39,Female,Low,N,2
C01365,122.47,122.47,1,1.0,44,Female,High,N,2
C01366,392.58,130.85999999999999,3,2.3333333333333335,35,Male,Low,Y,2
C01367,254.24,84.74666666666667,3,29.0,28,Female,High,N,2
C01368,601.49,85.92714285714285,7,2.2857142857142856,38,Male,High,N,0
C01369,1003.0,125.375,8,2.5,42,Male,Low,Y,0
C01370,424.77,70.795,6,2.3333333333333335,29,Female,High,Y,2
C01371,416.36,83.272,5,10.4,21,Female,High,N,2
C01372,1129.92,141.24,8,3.0,34,Female,Medium,N,0
C01373,434.43,108.6075,4,2.75,60,Male,Medium,N,1
C01374,646.1,92.3,7,2.5714285714285716,35,Male,Medium,Y,1
C01375,667.27,133.454,5,2.8,41,Female,Medium,Y,1
C01376,665.75,95.10714285714286,7,3.142857142857143,33,Male,Low,Y,0
C01377,690.2,98.60000000000001,7,2.2857142857142856,36,Male,Low,N,0
C01378,836.91,92.99,9,2.4444444444444446,59,Female,Medium,N,0
C01379,531.37,88.56166666666667,6,2.5,46,Male,Low,Y,2
C01380,559.4200000000001,93.23666666666668,6,1.5,39,Male,Low,N,0
C01381,265.5,88.5,3,2.0,66,Female,Medium,N,1
C01382,431.12,143.70666666666668,3,3.3333333333333335,69,Female,High,Y,2
C01383,1007.73,111.97,9,2.6666666666666665,37,Male,Low,Y,0
C01384,486.52,97.304,5,2.8,63,Female,Medium,Y,1
C01385,737.9300000000001,122.98833333333334,6,1.8333333333333333,54,Male,Medium,N,1
C01386,238.88,119.44,2,1.0,66,Female,High,N,2
C01387,489.2,122.3,4,2.5,40,Male,Medium,N,1
C01388,529.1899999999999,132.29749999999999,4,2.5,36,Female,Low,N,2
C01389,482.90999999999997,96.582,5,2.4,68,Male,Low,Y,2
C01390,465.78999999999996,93.15799999999999,5,2.4,68,Male,High,Y,2
C01391,500.05,100.01,5,2.8,68,Male,High,Y,2
C01392,476.62,119.155,4,3.0,69,Male,Low,Y,2
C01393,392.98,196.49,2,2.0,19,Male,Medium,Y,1
C01394,570.85,95.14166666666667,6,2.5,27,Male,Low,Y,0
C01395,162.88,54.29333333333333,3,2.0,37,Male,High,Y,2
C01396,295.07,98.35666666666667,3,2.6666666666666665,21,Female,Medium,N,1
C01397,388.01,97.0025,4,3.0,38,Male,Low,Y,2
C01398,632.13,126.426,5,2.8,25,Male,Medium,Y,1
C01399,302.42,100.80666666666667,3,3.3333333333333335,26,Female,Medium,Y,1
C01400,264.3,66.075,4,2.0,23,Male,Medium,N,1
C01401,651.1800000000001,108.53000000000002,6,2.3333333333333335,51,Female,High,N,0
C01402,1014.64,126.83,8,2.75,44,Male,Low,Y,0
C01403,751.4100000000001,107.34428571428573,7,6.285714285714286,28,Female,High,N,0
C01404,748.45,124.74166666666667,6,2.5,20,Male,High,N,0
C01405,377.6,94.4,4,3.0,40,Male,Medium,N,1
C01406,498.22,83.03666666666668,6,2.0,25,Male,Medium,Y,1
C01407,281.59000000000003,93.86333333333334,3,2.6666666666666665,61,Female,Medium,Y,1
C01408,371.01,74.202,5,3.0,67,Male,High,N,2
C01409,311.38,77.845,4,2.5,52,Male,Medium,N,1
C01410,629.23,89.89,7,2.5714285714285716,51,Male,High,N,0
C01411,191.34,47.835,4,3.25,36,Male,Medium,N,1
C01412,749.16,124.86,6,2.1666666666666665,55,Female,Medium,N,1
C01413,248.20999999999998,124.10499999999999,2,3.5,21,Male,High,Y,2
C01414,712.1800000000001,142.436,5,2.0,40,Female,Low,N,0
C01415,332.32,66.464,5,2.2,67,Male,High,N,2
C01416,412.84000000000003,103.21000000000001,4,2.75,48,Female,Low,Y,2
C01417,542.51,90.41833333333334,6,2.5,40,Male,Low,N,2
C01418,890.51,98.94555555555556,9,2.4444444444444446,47,Female,Low,N,0
C01419,33.63,33.63,1,2.0,55,Male,Low,Y,2
C01420,324.98,108.32666666666667,3,2.6666666666666665,47,Male,High,N,2
C01421,544.53,90.755,6,2.5,54,Female,Medium,Y,1
C01422,597.56,119.51199999999999,5,13.0,67,Female,High,Y,0
C01423,677.24,96.74857142857142,7,2.2857142857142856,25,Male,High,Y,0
C01424,158.31,79.155,2,2.0,57,Female,Medium,Y,1
C01425,168.99,84.495,2,2.5,64,Female,High,N,2
C01426,932.41,103.60111111111111,9,7.777777777777778,58,Male,High,Y,0
C01427,543.89,108.77799999999999,5,2.6,53,Female,Medium,Y,1
C01428,362.4,90.6,4,1.75,54,Male,High,N,2
C01429,503.54,71.93428571428572,7,2.7142857142857144,48,Female,Low,N,2
C01430,290.23,145.115,2,3.0,36,Female,Low,Y,2
C01431,541.92,90.32,6,2.1666666666666665,20,Female,Low,N,2
C01432,531.88,106.376,5,2.2,23,Female,Low,N,2
C01433,600.17,100.02833333333332,6,8.833333333333334,21,Female,Low,N,0
C01434,415.52,83.104,5,2.4,69,Female,High,N,2
C01435,454.41,113.6025,4,2.5,47,Female,Medium,Y,1
C01436,195.2,97.6,2,2.0,47,Female,Low,N,2
C01437,500.58,125.145,4,4.75,40,Male,Medium,N,1
C01438,199.66,66.55333333333333,3,1.6666666666666667,42,Male,High,N,2
C01439,300.67,75.1675,4,2.0,45,Male,Low,N,2
C01440,619.5699999999999,88.50999999999999,7,1.8571428571428572,58,Female,Low,N,0
C01441,492.0,98.4,5,13.0,47,Male,Low,N,2
C01442,422.62,105.655,4,2.25,43,Male,High,N,2
C01443,749.86,107.12285714285714,7,3.0,24,Male,Medium,Y,1
C01444,491.59000000000003,163.86333333333334,3,3.0,25,Female,Medium,Y,1
C01445,691.47,115.245,6,2.1666666666666665,27,Female,Medium,Y,1
C01446,216.18,108.09,2,3.0,58,Female,High,N,2
C01447,966.83,96.683,10,2.5,45,Female,Medium,Y,0
C01448,183.73000000000002,91.86500000000001,2,2.5,53,Male,Low,N,2
C01449,420.46000000000004,140.15333333333334,3,19.666666666666668,34,Female,Low,Y,2
C01450,1120.38,112.03800000000001,10,7.8,65,Female,High,Y,0
C01451,741.25,92.65625,8,3.125,51,Female,High,N,0
C01452,324.34000000000003,81.08500000000001,4,2.5,23,Female,Medium,Y,1
C01453,534.0,106.8,5,4.4,44,Female,Medium,Y,1
C01454,264.54,66.135,4,2.75,35,Male,Low,N,2
C01455,360.19,90.0475,4,1.5,39,Female,Medium,Y,1
C01456,787.12,112.44571428571429,7,2.4285714285714284,68,Female,Medium,Y,1
C01457,475.21,59.40125,8,2.5,48,Male,Medium,N,1
C01458,589.1,117.82000000000001,5,2.4,42,Female,High,Y,0
C01459,392.8,98.2,4,15.5,61,Female,Low,N,2
C01460,799.51,99.93875,8,2.25,47,Male,High,Y,0
C01461,1087.75,108.775,10,2.2,38,Male,Low,N,0
C01462,546.93,78.13285714285713,7,1.2857142857142858,68,Female,Low,Y,0
C01463,856.36,107.045,8,3.25,45,Male,High,N,0
C01464,1413.84,117.82,12,6.916666666666667,41,Female,Low,Y,0
C01465,311.13,103.71,3,1.3333333333333333,37,Female,High,N,2
C01466,442.49,110.6225,4,2.25,22,Female,High,Y,2
C01467,297.77,99.25666666666666,3,3.3333333333333335,59,Male,Medium,N,1
C01468,738.8199999999999,82.0911111111111,9,2.6666666666666665,61,Female,Medium,Y,1
C01469,580.49,96.74833333333333,6,2.8333333333333335,44,Male,High,Y,0
C01470,408.93,81.786,5,2.4,64,Male,Medium,Y,1
C01471,141.62,47.20666666666667,3,1.6666666666666667,61,Male,Low,N,2
C01472,1158.62,105.3290909090909,11,2.6363636363636362,39,Female,Low,Y,0
C01473,278.48,92.82666666666667,3,1.6666666666666667,37,Female,Medium,N,1
C01474,752.9000000000001,107.55714285714286,7,1.8571428571428572,62,Female,Medium,N,1
C01475,401.6,80.32000000000001,5,2.0,54,Female,High,N,2
C01476,712.66,89.0825,8,5.125,19,Male,Low,N,0
C01477,541.85,77.40714285714286,7,2.0,19,Male,Low,Y,0
C01478,753.88,94.235,8,2.375,62,Female,High,N,0
C01479,715.47,102.21000000000001,7,2.5714285714285716,52,Male,Low,N,0
C01480,346.82,86.705,4,3.0,30,Female,Low,Y,2
C01481,433.0,108.25,4,2.5,27,Male,Medium,Y,1
C01482,472.4,118.1,4,3.0,47,Female,Medium,Y,1
C01483,398.4,79.67999999999999,5,2.0,19,Male,High,N,2
C01484,350.81,87.7025,4,3.75,53,Male,High,Y,2
C01485,771.5799999999999,96.44749999999999,8,2.25,40,Female,Low,Y,0
C01486,565.6899999999999,94.28166666666665,6,2.0,62,Female,Medium,Y,1
C01487,406.51,101.6275,4,2.25,30,Female,High,N,2
C01488,905.3299999999999,90.53299999999999,10,2.3,51,Female,High,N,0
C01489,378.04,126.01333333333334,3,3.3333333333333335,58,Male,Medium,N,1
C01490,576.94,144.235,4,2.75,48,Female,Low,Y,2
C01491,551.8,110.35999999999999,5,1.8,58,Female,High,Y,2
C01492,131.13,131.13,1,2.0,63,Male,High,N,2
C01493,388.12,97.03,4,2.25,45,Male,High,Y,2
C01494,98.07000000000001,24.517500000000002,4,2.5,54,Female,High,N,2
C01495,931.74,155.29,6,2.5,37,Male,High,N,0
C01496,557.08,139.27,4,2.75,68,Female,Low,Y,2
C01497,663.12,94.73142857142857,7,2.2857142857142856,26,Female,High,N,0
C01498,477.24,79.54,6,2.3333333333333335,64,Male,Medium,N,1
C01499,422.37,84.474,5,2.8,43,Male,Low,Y,2
C01500,669.8299999999999,74.42555555555555,9,2.6666666666666665,44,Male,High,N,0
C01501,409.4,136.46666666666667,3,3.3333333333333335,31,Female,Low,N,2
C01502,588.9,98.14999999999999,6,10.166666666666666,55,Male,High,Y,0
C01503,600.1600000000001,120.03200000000001,5,2.4,53,Female,Low,Y,0
C01504,1008.28,112.0311111111111,9,2.6666666666666665,31,Female,High,N,0
C01505,597.15,119.42999999999999,5,1.8,56,Male,Low,Y,0
C01506,501.44,125.36,4,2.0,63,Male,Medium,Y,1
C01507,302.62,100.87333333333333,3,3.0,38,Male,Low,Y,2
C01508,289.71000000000004,96.57000000000001,3,3.6666666666666665,25,Male,Low,N,2
C01509,370.27,92.5675,4,2.75,35,Female,Medium,N,1
C01510,147.55,147.55,1,2.0,46,Female,Low,Y,2
C01511,928.91,132.70142857142858,7,2.142857142857143,35,Male,Medium,N,0
